fpr,tpr
0.0,0.0
0.0,0.002457002457002457
0.0,0.022113022113022112
0.0021598272138228943,0.022113022113022112
0.0021598272138228943,0.044226044226044224
0.004319654427645789,0.044226044226044224
0.004319654427645789,0.07862407862407862
0.004319654427645789,0.08353808353808354
0.004319654427645789,0.11302211302211303
0.0064794816414686825,0.11302211302211303
0.0064794816414686825,0.11793611793611794
0.008639308855291577,0.11793611793611794
0.008639308855291577,0.14004914004914004
0.008639308855291577,0.14496314496314497
0.008639308855291577,0.16707616707616707
0.008639308855291577,0.171990171990172
0.008639308855291577,0.18673218673218672
0.008639308855291577,0.19164619164619165
0.008639308855291577,0.25061425061425063
0.008639308855291577,0.25552825552825553
0.008639308855291577,0.27764127764127766
0.008639308855291577,0.28255528255528256
0.008639308855291577,0.28746928746928746
0.008639308855291577,0.29238329238329236
0.008639308855291577,0.3464373464373464
0.01079913606911447,0.3464373464373464
0.01079913606911447,0.36609336609336607
0.012958963282937365,0.36609336609336607
0.012958963282937365,0.3759213759213759
0.01511879049676026,0.3759213759213759
0.017278617710583154,0.3783783783783784
0.017278617710583154,0.3955773955773956
0.017278617710583154,0.4004914004914005
0.017278617710583154,0.4152334152334152
0.019438444924406047,0.4152334152334152
0.019438444924406047,0.4176904176904177
0.02159827213822894,0.4176904176904177
0.02159827213822894,0.4250614250614251
0.02159827213822894,0.42997542997543
0.02159827213822894,0.44471744471744473
0.02159827213822894,0.44963144963144963
0.02159827213822894,0.4643734643734644
0.02159827213822894,0.4692874692874693
0.02159827213822894,0.47911547911547914
0.023758099352051837,0.47911547911547914
0.023758099352051837,0.48402948402948404
0.02591792656587473,0.48402948402948404
0.02591792656587473,0.48894348894348894
0.02591792656587473,0.49385749385749383
0.02591792656587473,0.4963144963144963
0.02591792656587473,0.5012285012285013
0.02591792656587473,0.5233415233415234
0.02591792656587473,0.5282555282555282
0.02591792656587473,0.5601965601965602
0.02591792656587473,0.5651105651105651
0.02591792656587473,0.5823095823095823
0.02591792656587473,0.5872235872235873
0.02591792656587473,0.6068796068796068
0.028077753779697623,0.6093366093366094
0.028077753779697623,0.6142506142506142
0.028077753779697623,0.6191646191646192
0.028077753779697623,0.6339066339066339
0.03023758099352052,0.6339066339066339
0.03023758099352052,0.6437346437346437
0.032397408207343416,0.6437346437346437
0.032397408207343416,0.6461916461916462
0.03455723542116631,0.6461916461916462
0.03455723542116631,0.6511056511056511
0.0367170626349892,0.6511056511056511
0.0367170626349892,0.6560196560196561
0.0367170626349892,0.6609336609336609
0.0367170626349892,0.6805896805896806
0.0367170626349892,0.6855036855036855
0.0367170626349892,0.687960687960688
0.0367170626349892,0.6977886977886978
0.0367170626349892,0.7051597051597052
0.04103671706263499,0.7076167076167076
0.04103671706263499,0.714987714987715
0.04103671706263499,0.7248157248157249
0.04319654427645788,0.7248157248157249
0.04319654427645788,0.7346437346437347
0.047516198704103674,0.7346437346437347
0.047516198704103674,0.7395577395577395
0.04967602591792657,0.7395577395577395
0.04967602591792657,0.742014742014742
0.05183585313174946,0.742014742014742
0.05183585313174946,0.7469287469287469
0.05183585313174946,0.7567567567567568
0.05183585313174946,0.7641277641277642
0.05183585313174946,0.7714987714987716
0.05399568034557235,0.7714987714987716
0.05399568034557235,0.7813267813267813
0.056155507559395246,0.7813267813267813
0.056155507559395246,0.7862407862407862
0.056155507559395246,0.7911547911547911
0.056155507559395246,0.7960687960687961
0.056155507559395246,0.800982800982801
0.056155507559395246,0.8108108108108109
0.058315334773218146,0.8108108108108109
0.058315334773218146,0.8132678132678133
0.06047516198704104,0.8157248157248157
0.06047516198704104,0.8181818181818182
0.06047516198704104,0.8230958230958231
0.06263498920086392,0.8230958230958231
0.06263498920086392,0.828009828009828
0.06263498920086392,0.8329238329238329
0.06263498920086392,0.8427518427518428
0.06263498920086392,0.8476658476658476
0.06263498920086392,0.8525798525798526
0.06479481641468683,0.8525798525798526
0.06479481641468683,0.8574938574938575
0.06695464362850972,0.85995085995086
0.06695464362850972,0.8648648648648649
0.06911447084233262,0.8673218673218673
0.06911447084233262,0.8796068796068796
0.07127429805615551,0.8796068796068796
0.07127429805615551,0.8820638820638821
0.07127429805615551,0.8869778869778869
0.07127429805615551,0.8943488943488943
0.0734341252699784,0.8943488943488943
0.0734341252699784,0.9066339066339066
0.0755939524838013,0.9066339066339066
0.0755939524838013,0.914004914004914
0.07775377969762419,0.9164619164619164
0.07775377969762419,0.918918918918919
0.07775377969762419,0.9238329238329238
0.07775377969762419,0.9312039312039312
0.07991360691144708,0.9312039312039312
0.07991360691144708,0.9336609336609336
0.08207343412526998,0.9336609336609336
0.08207343412526998,0.9385749385749386
0.10151187904967603,0.9385749385749386
0.10151187904967603,0.941031941031941
0.1101511879049676,0.941031941031941
0.1101511879049676,0.9434889434889435
0.12526997840172785,0.9434889434889435
0.12526997840172785,0.9459459459459459
0.12742980561555076,0.9459459459459459
0.12742980561555076,0.9484029484029484
0.13174946004319654,0.9484029484029484
0.13174946004319654,0.9533169533169533
0.15766738660907129,0.9533169533169533
0.15766738660907129,0.9557739557739557
0.15982721382289417,0.9557739557739557
0.15982721382289417,0.9582309582309583
0.16846652267818574,0.9582309582309583
0.16846652267818574,0.9606879606879607
0.18142548596112312,0.9606879606879607
0.18142548596112312,0.9631449631449631
0.19654427645788336,0.9631449631449631
0.19654427645788336,0.9680589680589681
0.21166306695464362,0.9680589680589681
0.21166306695464362,0.9705159705159705
0.2267818574514039,0.9705159705159705
0.2267818574514039,0.972972972972973
0.23110151187904968,0.972972972972973
0.23110151187904968,0.9754299754299754
0.2505399568034557,0.9754299754299754
0.2505399568034557,0.9778869778869779
0.2786177105831533,0.9778869778869779
0.28293736501079914,0.9778869778869779
0.2937365010799136,0.9778869778869779
0.2980561555075594,0.9778869778869779
0.30669546436285094,0.9778869778869779
0.30669546436285094,0.9803439803439803
0.36069114470842334,0.9803439803439803
0.36069114470842334,0.9828009828009828
0.3801295896328294,0.9828009828009828
0.38876889848812096,0.9828009828009828
0.42332613390928725,0.9828009828009828
0.42332613390928725,0.9852579852579852
0.4427645788336933,0.9852579852579852
0.4470842332613391,0.9852579852579852
0.4773218142548596,0.9852579852579852
0.4816414686825054,0.9852579852579852
0.5053995680345572,0.9852579852579852
0.5053995680345572,0.9877149877149877
0.5248380129589633,0.9877149877149877
0.5248380129589633,0.9901719901719902
0.5399568034557235,0.9901719901719902
0.5399568034557235,0.9926289926289926
0.5874730021598272,0.9926289926289926
0.5874730021598272,0.995085995085995
0.652267818574514,0.995085995085995
0.6565874730021598,0.995085995085995
0.7192224622030238,0.995085995085995
0.7192224622030238,0.9975429975429976
0.7257019438444925,0.9975429975429976
0.7257019438444925,1.0
0.7386609071274298,1.0
0.7429805615550756,1.0
0.7926565874730022,1.0
0.796976241900648,1.0
0.8552915766738661,1.0
0.8596112311015118,1.0
0.9654427645788337,1.0
0.9697624190064795,1.0
1.0,1.0
